episode,score,high_score,lives,steps,reward,reached_mid_checkpoint,completed_lap,epsilon
1760,150,160,0,37,-327.0,True,True,0.03
1761,0,30,0,18,-696.0,False,False,0.03
1762,0,30,0,18,-696.0,False,False,0.03
1763,0,30,0,18,-696.0,False,False,0.03
1764,0,30,0,18,-696.0,False,False,0.03
1765,0,30,0,18,-696.0,False,False,0.03
1766,0,30,0,18,-696.0,False,False,0.03
1767,0,30,0,18,-696.0,False,False,0.03
1768,0,30,0,18,-696.0,False,False,0.03
1769,0,30,0,18,-696.0,False,False,0.03
1770,0,30,0,12,-692.0,False,False,0.03
1771,0,30,0,18,-696.0,False,False,0.03
1772,0,30,0,18,-696.0,False,False,0.03
1773,50,70,0,18,-588.0,True,False,0.03
1774,0,30,0,18,-696.0,False,False,0.03
1775,0,30,0,18,-696.0,False,False,0.03
1776,50,70,0,37,-601.0,True,False,0.03
1777,0,30,0,18,-696.0,False,False,0.03
1778,0,30,0,18,-695.0,False,False,0.03
1779,0,30,0,18,-696.0,False,False,0.03
1780,0,30,0,18,-695.0,False,False,0.03
1781,0,30,0,18,-696.0,False,False,0.03
1782,0,30,0,18,-696.0,False,False,0.03
1783,0,30,0,18,-696.0,False,False,0.03
1784,0,30,0,18,-696.0,False,False,0.03
1785,0,30,0,18,-696.0,False,False,0.03
1786,0,30,0,18,-696.0,False,False,0.03
1787,0,30,0,18,-696.0,False,False,0.03
1788,0,30,0,18,-696.0,False,False,0.03
1789,0,30,0,18,-696.0,False,False,0.03
1790,50,70,0,37,-601.0,True,False,0.03
1791,0,30,0,18,-696.0,False,False,0.03
1792,50,60,0,36,-598.0,True,False,0.03
1793,0,30,0,18,-696.0,False,False,0.03
1794,0,30,0,18,-695.0,False,False,0.03
1795,0,30,0,18,-696.0,False,False,0.03
1796,50,70,0,37,-602.0,True,False,0.03
1797,0,30,0,18,-695.0,False,False,0.03
1798,0,30,0,18,-696.0,False,False,0.03
1799,0,30,0,18,-696.0,False,False,0.03
1800,0,30,0,18,-696.0,False,False,0.03
1801,0,30,0,15,-693.0,False,False,0.03
1802,0,30,0,18,-696.0,False,False,0.03
1803,0,30,0,18,-695.0,False,False,0.03
1804,0,30,0,18,-696.0,False,False,0.03
1805,0,30,0,18,-696.0,False,False,0.03
1806,0,30,0,18,-696.0,False,False,0.03
1807,0,30,0,18,-696.0,False,False,0.03
1808,50,70,0,37,-602.0,True,False,0.03
1809,0,30,0,18,-696.0,False,False,0.03
1810,0,30,0,18,-696.0,False,False,0.03
1811,0,30,0,18,-696.0,False,False,0.03
1812,0,30,0,18,-696.0,False,False,0.03
1813,50,70,0,37,-603.0,True,False,0.03
1814,0,30,0,18,-696.0,False,False,0.03
1815,0,30,0,18,-696.0,False,False,0.03
1816,0,30,0,18,-696.0,False,False,0.03
1817,0,30,0,18,-696.0,False,False,0.03
1818,0,30,0,18,-696.0,False,False,0.03
1819,0,30,0,18,-694.0,False,False,0.03
1820,0,30,0,18,-696.0,False,False,0.03
1821,50,60,0,36,-598.0,True,False,0.03
1822,0,30,0,18,-696.0,False,False,0.03
1823,0,30,0,18,-696.0,False,False,0.03
1824,0,30,0,18,-696.0,False,False,0.03
1825,0,30,0,18,-696.0,False,False,0.03
1826,0,30,0,42,-722.0,False,False,0.03
1827,0,30,0,18,-696.0,False,False,0.03
1828,0,30,0,18,-696.0,False,False,0.03
1829,0,30,0,18,-696.0,False,False,0.03
1830,0,10,0,7,-696.0,False,False,0.03
1831,0,30,0,18,-696.0,False,False,0.03
1832,0,30,0,18,-696.0,False,False,0.03
1833,0,30,0,18,-696.0,False,False,0.03
1834,0,30,0,18,-696.0,False,False,0.03
1835,0,30,0,18,-696.0,False,False,0.03
1836,0,30,0,18,-696.0,False,False,0.03
1837,0,30,0,18,-696.0,False,False,0.03
1838,0,30,0,18,-696.0,False,False,0.03
1839,0,20,0,18,-696.0,False,False,0.03
1840,0,30,0,18,-696.0,False,False,0.03
1841,0,30,0,12,-692.0,False,False,0.03
1842,0,30,0,18,-696.0,False,False,0.03
1843,0,30,0,18,-696.0,False,False,0.03
1844,0,30,0,18,-696.0,False,False,0.03
1845,0,30,0,18,-696.0,False,False,0.03
1846,0,10,0,7,-696.0,False,False,0.03
1847,50,70,0,36,-598.0,True,False,0.03
1848,50,70,0,37,-601.0,True,False,0.03
1849,0,30,0,18,-696.0,False,False,0.03
1850,0,30,0,18,-696.0,False,False,0.03
1851,0,30,0,18,-696.0,False,False,0.03
1852,0,30,0,18,-696.0,False,False,0.03
1853,0,30,0,24,-699.0,False,False,0.03
1854,0,30,0,18,-696.0,False,False,0.03
1855,0,30,0,18,-696.0,False,False,0.03
1856,0,30,0,18,-694.0,False,False,0.03
1857,0,30,0,18,-696.0,False,False,0.03
1858,0,30,0,18,-696.0,False,False,0.03
1859,0,30,0,18,-696.0,False,False,0.03
1860,0,30,0,18,-696.0,False,False,0.03
1861,50,70,0,36,-601.0,True,False,0.03
1862,0,30,0,24,-699.0,False,False,0.03
1863,0,30,0,18,-696.0,False,False,0.03
1864,0,30,0,18,-696.0,False,False,0.03
1865,0,30,0,18,-696.0,False,False,0.03
1866,0,30,0,18,-696.0,False,False,0.03
1867,0,30,0,18,-696.0,False,False,0.03
1868,0,30,0,18,-696.0,False,False,0.03
1869,0,30,0,18,-696.0,False,False,0.03
1870,0,30,0,18,-696.0,False,False,0.03
1871,150,170,0,64,-345.0,True,True,0.03
1872,0,30,0,18,-696.0,False,False,0.03
1873,0,30,0,18,-696.0,False,False,0.03
1874,150,160,0,37,-327.0,True,True,0.03
1875,0,30,0,18,-696.0,False,False,0.03
1876,0,30,0,18,-696.0,False,False,0.03
1877,50,60,0,36,-597.0,True,False,0.03
1878,50,70,0,37,-602.0,True,False,0.03
1879,0,30,0,18,-696.0,False,False,0.03
1880,50,70,0,36,-601.0,True,False,0.03
1881,0,30,0,18,-696.0,False,False,0.03
1882,50,70,0,37,-602.0,True,False,0.03
1883,0,30,0,18,-696.0,False,False,0.03
1884,0,30,0,18,-696.0,False,False,0.03
1885,0,30,0,18,-696.0,False,False,0.03
1886,0,30,0,18,-696.0,False,False,0.03
1887,0,30,0,18,-696.0,False,False,0.03
1888,0,20,0,18,-696.0,False,False,0.03
1889,0,30,0,18,-696.0,False,False,0.03
1890,0,20,0,18,-696.0,False,False,0.03
1891,0,30,0,18,-696.0,False,False,0.03
1892,0,30,0,18,-696.0,False,False,0.03
1893,0,30,0,18,-696.0,False,False,0.03
1894,0,30,0,18,-696.0,False,False,0.03
1895,150,160,0,37,-327.0,True,True,0.03
1896,0,30,0,18,-696.0,False,False,0.03
1897,0,30,0,18,-696.0,False,False,0.03
1898,0,30,0,18,-696.0,False,False,0.03
1899,0,30,0,12,-692.0,False,False,0.03
1900,0,30,0,18,-696.0,False,False,0.03
1901,0,30,0,18,-696.0,False,False,0.03
1902,0,20,0,18,-696.0,False,False,0.03
1903,0,30,0,18,-696.0,False,False,0.03
1904,0,30,0,18,-696.0,False,False,0.03
1905,50,70,0,18,-588.0,True,False,0.03
1906,0,30,0,18,-696.0,False,False,0.03
1907,0,30,0,17,-695.0,False,False,0.03
1908,0,30,0,18,-695.0,False,False,0.03
1909,50,70,0,37,-601.0,True,False,0.03
1910,50,70,0,37,-603.0,True,False,0.03
1911,0,30,0,18,-696.0,False,False,0.03
1912,0,30,0,18,-696.0,False,False,0.03
1913,0,30,0,18,-696.0,False,False,0.03
1914,0,30,0,18,-696.0,False,False,0.03
1915,0,30,0,18,-696.0,False,False,0.03
1916,0,30,0,18,-696.0,False,False,0.03
1917,0,30,0,18,-696.0,False,False,0.03
1918,0,30,0,18,-696.0,False,False,0.03
1919,0,30,0,18,-696.0,False,False,0.03
1920,0,30,0,18,-696.0,False,False,0.03
1921,0,30,0,18,-696.0,False,False,0.03
1922,0,10,0,7,-696.0,False,False,0.03
1923,0,30,0,18,-696.0,False,False,0.03
1924,150,160,0,37,-327.0,True,True,0.03
1925,0,30,0,18,-696.0,False,False,0.03
1926,0,30,0,18,-696.0,False,False,0.03
1927,0,30,0,18,-696.0,False,False,0.03
1928,50,70,0,37,-602.0,True,False,0.03
1929,0,30,0,18,-696.0,False,False,0.03
1930,0,30,0,18,-696.0,False,False,0.03
1931,0,30,0,18,-696.0,False,False,0.03
1932,0,10,0,43,-731.0,False,False,0.03
1933,50,70,0,37,-603.0,True,False,0.03
1934,0,10,0,7,-696.0,False,False,0.03
1935,0,30,0,18,-696.0,False,False,0.03
1936,0,30,0,18,-696.0,False,False,0.03
1937,0,30,0,18,-696.0,False,False,0.03
1938,0,30,0,18,-694.0,False,False,0.03
1939,0,30,0,18,-696.0,False,False,0.03
1940,0,30,0,18,-696.0,False,False,0.03
1941,0,30,0,18,-696.0,False,False,0.03
1942,0,30,0,18,-696.0,False,False,0.03
1943,0,30,0,15,-693.0,False,False,0.03
1944,0,30,0,18,-696.0,False,False,0.03
1945,0,30,0,18,-696.0,False,False,0.03
1946,0,30,0,18,-696.0,False,False,0.03
1947,0,10,0,7,-696.0,False,False,0.03
1948,0,30,0,18,-696.0,False,False,0.03
1949,0,30,0,18,-694.0,False,False,0.03
1950,0,30,0,18,-696.0,False,False,0.03
1951,0,30,0,18,-696.0,False,False,0.03
1952,0,30,0,18,-696.0,False,False,0.03
1953,0,30,0,18,-696.0,False,False,0.03
1954,0,30,0,18,-696.0,False,False,0.03
1955,0,30,0,18,-696.0,False,False,0.03
1956,0,30,0,18,-696.0,False,False,0.03
1957,0,30,0,18,-696.0,False,False,0.03
1958,0,30,0,18,-696.0,False,False,0.03
1959,0,30,0,18,-696.0,False,False,0.03
1960,0,30,0,18,-696.0,False,False,0.03
1961,0,30,0,18,-696.0,False,False,0.03
1962,0,30,0,18,-696.0,False,False,0.03
1963,0,30,0,18,-696.0,False,False,0.03
1964,0,30,0,18,-696.0,False,False,0.03
1965,0,30,0,18,-696.0,False,False,0.03
1966,50,60,0,36,-598.0,True,False,0.03
1967,0,30,0,18,-696.0,False,False,0.03
1968,0,30,0,18,-696.0,False,False,0.03
1969,0,30,0,18,-696.0,False,False,0.03
1970,0,30,0,18,-696.0,False,False,0.03
1971,0,30,0,18,-696.0,False,False,0.03
1972,0,30,0,18,-696.0,False,False,0.03
1973,0,30,0,18,-696.0,False,False,0.03
1974,50,60,0,36,-598.0,True,False,0.03
1975,0,30,0,18,-696.0,False,False,0.03
1976,0,30,0,18,-696.0,False,False,0.03
1977,50,70,0,37,-601.0,True,False,0.03
1978,0,30,0,18,-696.0,False,False,0.03
1979,50,70,0,37,-603.0,True,False,0.03
1980,0,30,0,18,-696.0,False,False,0.03
1981,0,30,0,18,-696.0,False,False,0.03
1982,50,70,0,37,-603.0,True,False,0.03
1983,150,160,0,37,-327.0,True,True,0.03
1984,0,30,0,18,-696.0,False,False,0.03
1985,0,30,0,18,-696.0,False,False,0.03
1986,0,30,0,18,-696.0,False,False,0.03
1987,0,30,0,18,-696.0,False,False,0.03
1988,150,160,0,37,-327.0,True,True,0.03
1989,0,30,0,18,-696.0,False,False,0.03
1990,150,160,0,37,-327.0,True,True,0.03
1991,0,30,0,18,-696.0,False,False,0.03
1992,0,30,0,18,-696.0,False,False,0.03
1993,0,30,0,18,-695.0,False,False,0.03
1994,0,30,0,18,-696.0,False,False,0.03
1995,0,30,0,18,-696.0,False,False,0.03
1996,0,30,0,17,-695.0,False,False,0.03
1997,0,10,0,7,-696.0,False,False,0.03
1998,0,30,0,18,-696.0,False,False,0.03
1999,0,30,0,18,-696.0,False,False,0.03
2000,150,160,0,37,-324.0,True,True,0.03
2001,0,30,0,18,-696.0,False,False,0.03
2002,0,30,0,18,-696.0,False,False,0.03
2003,0,30,0,18,-696.0,False,False,0.03
2004,0,30,0,18,-696.0,False,False,0.03
2005,0,30,0,17,-695.0,False,False,0.03
2006,0,30,0,18,-696.0,False,False,0.03
2007,0,30,0,18,-696.0,False,False,0.03
2008,0,30,0,18,-696.0,False,False,0.03
2009,0,30,0,18,-696.0,False,False,0.03
2010,0,30,0,18,-696.0,False,False,0.03
2011,150,160,0,37,-327.0,True,True,0.03
2012,0,30,0,18,-696.0,False,False,0.03
2013,0,30,0,24,-699.0,False,False,0.03
2014,0,30,0,18,-696.0,False,False,0.03
2015,0,30,0,18,-696.0,False,False,0.03
2016,0,30,0,18,-696.0,False,False,0.03
2017,0,30,0,15,-693.0,False,False,0.03
2018,0,30,0,18,-696.0,False,False,0.03
2019,0,30,0,18,-696.0,False,False,0.03
2020,150,160,0,37,-327.0,True,True,0.03
2021,0,30,0,18,-696.0,False,False,0.03
2022,0,30,0,18,-696.0,False,False,0.03
2023,0,30,0,18,-696.0,False,False,0.03
2024,0,30,0,17,-695.0,False,False,0.03
2025,0,30,0,18,-696.0,False,False,0.03
2026,0,30,0,18,-696.0,False,False,0.03
2027,0,30,0,18,-696.0,False,False,0.03
2028,50,70,0,37,-602.0,True,False,0.03
2029,0,30,0,18,-696.0,False,False,0.03
2030,0,30,0,18,-696.0,False,False,0.03
2031,0,30,0,18,-696.0,False,False,0.03
2032,0,30,0,18,-696.0,False,False,0.03
2033,0,30,0,17,-695.0,False,False,0.03
2034,0,30,0,18,-696.0,False,False,0.03
2035,0,30,0,18,-695.0,False,False,0.03
2036,0,30,0,18,-696.0,False,False,0.03
2037,0,30,0,17,-695.0,False,False,0.03
2038,0,30,0,18,-696.0,False,False,0.03
2039,0,30,0,18,-696.0,False,False,0.03
2040,0,30,0,18,-696.0,False,False,0.03
2041,0,30,0,18,-696.0,False,False,0.03
2042,50,60,0,36,-598.0,True,False,0.03
2043,0,30,0,18,-696.0,False,False,0.03
2044,0,30,0,18,-696.0,False,False,0.03
2045,0,30,0,18,-696.0,False,False,0.03
2046,0,30,0,18,-696.0,False,False,0.03
2047,0,30,0,18,-696.0,False,False,0.03
2048,0,30,0,18,-696.0,False,False,0.03
2049,0,30,0,18,-696.0,False,False,0.03
2050,0,30,0,18,-696.0,False,False,0.03
2051,0,30,0,18,-696.0,False,False,0.03
2052,0,30,0,18,-696.0,False,False,0.03
2053,150,160,0,37,-325.0,True,True,0.03
2054,0,30,0,18,-696.0,False,False,0.03
2055,0,30,0,18,-696.0,False,False,0.03
2056,0,30,0,18,-696.0,False,False,0.03
2057,0,30,0,18,-696.0,False,False,0.03
2058,0,30,0,18,-696.0,False,False,0.03
2059,0,30,0,18,-696.0,False,False,0.03
2060,0,30,0,18,-696.0,False,False,0.03
2061,0,30,0,17,-695.0,False,False,0.03
2062,0,30,0,18,-696.0,False,False,0.03
2063,0,30,0,18,-696.0,False,False,0.03
2064,0,30,0,18,-696.0,False,False,0.03
2065,0,30,0,18,-696.0,False,False,0.03
2066,0,30,0,18,-696.0,False,False,0.03
2067,0,30,0,18,-696.0,False,False,0.03
2068,0,30,0,18,-696.0,False,False,0.03
2069,0,30,0,18,-698.0,False,False,0.03
2070,0,30,0,18,-696.0,False,False,0.03
2071,0,10,0,7,-696.0,False,False,0.03
2072,0,30,0,18,-696.0,False,False,0.03
2073,0,30,0,18,-696.0,False,False,0.03
2074,0,30,0,18,-696.0,False,False,0.03
2075,0,30,0,18,-696.0,False,False,0.03
2076,50,60,0,36,-598.0,True,False,0.03
2077,0,30,0,18,-696.0,False,False,0.03
2078,0,30,0,18,-696.0,False,False,0.03
2079,0,30,0,18,-696.0,False,False,0.03
2080,0,30,0,18,-696.0,False,False,0.03
2081,0,30,0,24,-699.0,False,False,0.03
2082,0,30,0,18,-696.0,False,False,0.03
2083,0,30,0,24,-699.0,False,False,0.03
2084,0,30,0,18,-696.0,False,False,0.03
2085,0,30,0,18,-695.0,False,False,0.03
2086,0,30,0,18,-696.0,False,False,0.03
2087,0,30,0,18,-696.0,False,False,0.03
2088,0,30,0,18,-696.0,False,False,0.03
2089,0,30,0,18,-696.0,False,False,0.03
2090,0,30,0,18,-696.0,False,False,0.03
2091,0,30,0,17,-695.0,False,False,0.03
2092,0,30,0,18,-696.0,False,False,0.03
2093,50,70,0,37,-603.0,True,False,0.03
2094,0,30,0,18,-695.0,False,False,0.03
2095,0,30,0,18,-696.0,False,False,0.03
2096,0,30,0,18,-696.0,False,False,0.03
2097,50,70,0,37,-602.0,True,False,0.03
2098,0,30,0,18,-696.0,False,False,0.03
2099,0,30,0,18,-696.0,False,False,0.03
2100,0,30,0,18,-696.0,False,False,0.03
2101,0,30,0,18,-694.0,False,False,0.03
2102,0,30,0,18,-696.0,False,False,0.03
2103,0,30,0,18,-696.0,False,False,0.03
2104,0,30,0,18,-696.0,False,False,0.03
2105,0,30,0,18,-696.0,False,False,0.03
2106,0,30,0,18,-696.0,False,False,0.03
2107,0,30,0,18,-696.0,False,False,0.03
2108,0,30,0,18,-696.0,False,False,0.03
2109,0,30,0,18,-694.0,False,False,0.03
2110,0,10,0,7,-696.0,False,False,0.03
2111,0,30,0,18,-696.0,False,False,0.03
2112,0,30,0,18,-696.0,False,False,0.03
2113,0,30,0,18,-696.0,False,False,0.03
2114,0,30,0,18,-695.0,False,False,0.03
2115,0,30,0,18,-696.0,False,False,0.03
2116,0,30,0,18,-696.0,False,False,0.03
2117,0,30,0,18,-696.0,False,False,0.03
2118,50,70,0,37,-603.0,True,False,0.03
2119,0,30,0,18,-696.0,False,False,0.03
2120,0,30,0,18,-696.0,False,False,0.03
2121,0,30,0,18,-696.0,False,False,0.03
2122,0,30,0,18,-696.0,False,False,0.03
2123,0,30,0,18,-696.0,False,False,0.03
2124,0,30,0,17,-695.0,False,False,0.03
2125,0,30,0,18,-696.0,False,False,0.03
2126,0,30,0,18,-696.0,False,False,0.03
2127,0,30,0,18,-696.0,False,False,0.03
2128,0,30,0,18,-696.0,False,False,0.03
2129,0,30,0,18,-696.0,False,False,0.03
2130,0,30,0,18,-696.0,False,False,0.03
2131,0,10,0,7,-696.0,False,False,0.03
2132,0,30,0,18,-696.0,False,False,0.03
2133,50,80,0,65,-615.0,True,False,0.03
2134,0,30,0,18,-696.0,False,False,0.03
2135,0,30,0,18,-696.0,False,False,0.03
2136,0,30,0,18,-696.0,False,False,0.03
2137,0,30,0,12,-692.0,False,False,0.03
2138,0,30,0,18,-696.0,False,False,0.03
2139,0,30,0,18,-696.0,False,False,0.03
2140,0,30,0,18,-696.0,False,False,0.03
2141,0,30,0,18,-696.0,False,False,0.03
2142,0,30,0,42,-722.0,False,False,0.03
2143,50,70,0,18,-588.0,True,False,0.03
2144,0,30,0,18,-696.0,False,False,0.03
2145,0,30,0,18,-696.0,False,False,0.03
2146,0,30,0,18,-696.0,False,False,0.03
2147,0,30,0,18,-696.0,False,False,0.03
2148,0,30,0,18,-696.0,False,False,0.03
2149,0,30,0,18,-696.0,False,False,0.03
2150,0,30,0,18,-696.0,False,False,0.03
2151,0,30,0,18,-696.0,False,False,0.03
2152,0,30,0,18,-696.0,False,False,0.03
2153,0,30,0,18,-696.0,False,False,0.03
2154,0,30,0,18,-696.0,False,False,0.03
2155,0,30,0,18,-696.0,False,False,0.03
2156,0,30,0,18,-696.0,False,False,0.03
2157,0,30,0,18,-696.0,False,False,0.03
2158,0,30,0,18,-696.0,False,False,0.03
2159,0,30,0,18,-696.0,False,False,0.03
2160,0,30,0,18,-696.0,False,False,0.03
2161,0,30,0,18,-696.0,False,False,0.03
2162,0,30,0,18,-696.0,False,False,0.03
2163,50,70,0,37,-601.0,True,False,0.03
2164,0,30,0,18,-696.0,False,False,0.03
2165,0,30,0,18,-696.0,False,False,0.03
2166,0,30,0,18,-696.0,False,False,0.03
2167,0,30,0,18,-696.0,False,False,0.03
2168,0,30,0,18,-696.0,False,False,0.03
2169,0,30,0,18,-696.0,False,False,0.03
2170,0,30,0,18,-696.0,False,False,0.03
2171,0,30,0,18,-696.0,False,False,0.03
2172,0,30,0,18,-696.0,False,False,0.03
2173,0,30,0,18,-696.0,False,False,0.03
2174,0,30,0,18,-696.0,False,False,0.03
2175,0,30,0,18,-696.0,False,False,0.03
2176,0,30,0,18,-695.0,False,False,0.03
2177,0,30,0,18,-696.0,False,False,0.03
2178,0,30,0,18,-696.0,False,False,0.03
2179,150,160,0,37,-327.0,True,True,0.03
2180,150,160,0,37,-327.0,True,True,0.03
2181,0,30,0,18,-696.0,False,False,0.03
2182,0,30,0,18,-696.0,False,False,0.03
2183,0,30,0,18,-696.0,False,False,0.03
2184,0,30,0,18,-696.0,False,False,0.03
2185,0,30,0,18,-696.0,False,False,0.03
2186,0,30,0,15,-693.0,False,False,0.03
2187,0,30,0,18,-696.0,False,False,0.03
2188,0,30,0,18,-696.0,False,False,0.03
2189,0,30,0,18,-696.0,False,False,0.03
2190,0,30,0,18,-696.0,False,False,0.03
2191,0,30,0,18,-696.0,False,False,0.03
2192,0,30,0,18,-696.0,False,False,0.03
2193,0,30,0,18,-696.0,False,False,0.03
2194,0,30,0,18,-696.0,False,False,0.03
2195,0,30,0,18,-695.0,False,False,0.03
2196,0,30,0,18,-696.0,False,False,0.03
2197,0,30,0,18,-696.0,False,False,0.03
2198,0,30,0,18,-696.0,False,False,0.03
2199,0,30,0,18,-696.0,False,False,0.03
2200,0,30,0,18,-696.0,False,False,0.03
2201,0,30,0,18,-696.0,False,False,0.03
2202,150,160,0,37,-327.0,True,True,0.03
2203,0,30,0,18,-696.0,False,False,0.03
2204,0,30,0,18,-696.0,False,False,0.03
2205,0,30,0,18,-696.0,False,False,0.03
2206,0,30,0,18,-696.0,False,False,0.03
2207,0,30,0,18,-696.0,False,False,0.03
2208,0,30,0,18,-696.0,False,False,0.03
2209,0,30,0,18,-696.0,False,False,0.03
2210,0,30,0,18,-696.0,False,False,0.03
2211,0,30,0,18,-696.0,False,False,0.03
2212,0,30,0,18,-696.0,False,False,0.03
2213,0,30,0,18,-696.0,False,False,0.03
2214,0,30,0,18,-696.0,False,False,0.03
2215,0,30,0,18,-696.0,False,False,0.03
2216,0,30,0,18,-696.0,False,False,0.03
2217,0,30,0,18,-696.0,False,False,0.03
2218,0,30,0,18,-696.0,False,False,0.03
2219,0,30,0,18,-696.0,False,False,0.03
2220,50,70,0,37,-602.0,True,False,0.03
2221,0,20,0,18,-696.0,False,False,0.03
2222,0,30,0,18,-696.0,False,False,0.03
2223,150,160,0,37,-327.0,True,True,0.03
2224,0,30,0,18,-696.0,False,False,0.03
2225,0,30,0,18,-696.0,False,False,0.03
2226,0,30,0,18,-696.0,False,False,0.03
2227,0,30,0,18,-696.0,False,False,0.03
2228,0,30,0,18,-696.0,False,False,0.03
2229,0,30,0,18,-696.0,False,False,0.03
2230,50,60,0,36,-598.0,True,False,0.03
2231,0,30,0,18,-696.0,False,False,0.03
2232,0,30,0,18,-696.0,False,False,0.03
2233,0,30,0,18,-696.0,False,False,0.03
2234,0,30,0,18,-696.0,False,False,0.03
2235,0,30,0,18,-696.0,False,False,0.03
2236,0,30,0,15,-693.0,False,False,0.03
2237,0,30,0,18,-696.0,False,False,0.03
2238,0,30,0,18,-696.0,False,False,0.03
2239,0,30,0,18,-696.0,False,False,0.03
2240,50,70,0,37,-601.0,True,False,0.03
2241,50,70,0,37,-602.0,True,False,0.03
2242,0,30,0,18,-696.0,False,False,0.03
2243,0,30,0,18,-696.0,False,False,0.03
2244,0,30,0,18,-696.0,False,False,0.03
2245,0,30,0,18,-696.0,False,False,0.03
2246,0,30,0,18,-696.0,False,False,0.03
2247,0,30,0,18,-694.0,False,False,0.03
2248,0,30,0,18,-696.0,False,False,0.03
2249,0,30,0,18,-696.0,False,False,0.03
2250,0,30,0,18,-696.0,False,False,0.03
2251,0,30,0,18,-696.0,False,False,0.03
2252,0,30,0,18,-696.0,False,False,0.03
2253,50,70,0,37,-601.0,True,False,0.03
2254,50,70,0,37,-601.0,True,False,0.03
2255,50,60,0,36,-598.0,True,False,0.03
2256,0,30,0,18,-696.0,False,False,0.03
2257,0,30,0,18,-696.0,False,False,0.03
2258,0,30,0,18,-696.0,False,False,0.03
2259,0,30,0,18,-696.0,False,False,0.03
2260,0,30,0,18,-696.0,False,False,0.03
2261,0,20,0,18,-696.0,False,False,0.03
2262,0,30,0,18,-696.0,False,False,0.03
2263,0,30,0,18,-696.0,False,False,0.03
2264,0,30,0,18,-696.0,False,False,0.03
2265,0,30,0,18,-696.0,False,False,0.03
2266,0,30,0,18,-696.0,False,False,0.03
2267,0,30,0,12,-692.0,False,False,0.03
2268,0,30,0,24,-699.0,False,False,0.03
2269,0,30,0,18,-696.0,False,False,0.03
2270,0,30,0,18,-696.0,False,False,0.03
2271,50,70,0,36,-601.0,True,False,0.03
2272,0,30,0,18,-696.0,False,False,0.03
2273,0,30,0,18,-696.0,False,False,0.03
2274,0,30,0,18,-696.0,False,False,0.03
2275,0,30,0,18,-696.0,False,False,0.03
2276,0,30,0,17,-695.0,False,False,0.03
2277,0,30,0,18,-696.0,False,False,0.03
2278,0,30,0,18,-696.0,False,False,0.03
2279,0,30,0,18,-696.0,False,False,0.03
2280,150,160,0,37,-327.0,True,True,0.03
2281,0,30,0,18,-696.0,False,False,0.03
2282,0,30,0,18,-696.0,False,False,0.03
2283,0,30,0,18,-696.0,False,False,0.03
2284,0,30,0,18,-696.0,False,False,0.03
2285,0,30,0,18,-696.0,False,False,0.03
2286,0,30,0,18,-696.0,False,False,0.03
2287,0,30,0,18,-696.0,False,False,0.03
2288,0,30,0,18,-696.0,False,False,0.03
2289,150,160,0,37,-326.0,True,True,0.03
2290,0,30,0,18,-696.0,False,False,0.03
2291,0,30,0,18,-696.0,False,False,0.03
2292,0,30,0,18,-696.0,False,False,0.03
2293,150,160,0,37,-327.0,True,True,0.03
2294,0,30,0,18,-696.0,False,False,0.03
2295,50,70,0,37,-603.0,True,False,0.03
2296,0,30,0,24,-699.0,False,False,0.03
2297,0,30,0,18,-696.0,False,False,0.03
2298,0,30,0,18,-696.0,False,False,0.03
2299,0,30,0,18,-696.0,False,False,0.03
2300,0,30,0,12,-692.0,False,False,0.03
2301,0,30,0,18,-696.0,False,False,0.03
2302,0,30,0,18,-696.0,False,False,0.03
2303,0,30,0,18,-696.0,False,False,0.03
2304,0,30,0,18,-696.0,False,False,0.03
2305,0,30,0,18,-696.0,False,False,0.03
2306,0,30,0,18,-696.0,False,False,0.03
2307,0,30,0,18,-696.0,False,False,0.03
2308,0,30,0,18,-696.0,False,False,0.03
2309,0,30,0,18,-696.0,False,False,0.03
2310,0,30,0,18,-696.0,False,False,0.03
2311,0,30,0,18,-696.0,False,False,0.03
2312,0,30,0,18,-696.0,False,False,0.03
2313,0,30,0,18,-696.0,False,False,0.03
2314,50,60,0,36,-598.0,True,False,0.03
2315,0,30,0,18,-696.0,False,False,0.03
2316,0,30,0,18,-696.0,False,False,0.03
2317,0,30,0,18,-698.0,False,False,0.03
2318,0,30,0,18,-696.0,False,False,0.03
2319,50,60,0,27,-593.0,True,False,0.03
2320,0,10,0,43,-731.0,False,False,0.03
2321,0,30,0,18,-696.0,False,False,0.03
2322,0,30,0,18,-696.0,False,False,0.03
2323,0,30,0,18,-696.0,False,False,0.03
2324,0,30,0,18,-696.0,False,False,0.03
2325,0,30,0,18,-695.0,False,False,0.03
2326,0,30,0,18,-696.0,False,False,0.03
2327,0,30,0,18,-696.0,False,False,0.03
2328,0,30,0,18,-696.0,False,False,0.03
2329,0,30,0,18,-696.0,False,False,0.03
2330,50,70,0,37,-601.0,True,False,0.03
2331,0,30,0,18,-696.0,False,False,0.03
2332,0,30,0,18,-696.0,False,False,0.03
2333,0,30,0,18,-698.0,False,False,0.03
2334,0,30,0,18,-696.0,False,False,0.03
2335,0,30,0,18,-696.0,False,False,0.03
2336,0,30,0,18,-696.0,False,False,0.03
2337,0,30,0,18,-696.0,False,False,0.03
2338,0,30,0,18,-696.0,False,False,0.03
2339,0,30,0,18,-696.0,False,False,0.03
2340,0,30,0,42,-722.0,False,False,0.03
